Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
24234,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 6, 5, 6, 25.00, 65.49, 2.50, 1.00, 0.00, 
24244,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 58.01, 2.50, 1.00, 0.00, 
24254,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 58.03, 2.50, 1.00, 0.00, 
24264,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 58.05, 2.50, 1.00, 0.00, 
24269, 95.25, -3.00, -173.87, -1.13, 1.55, -10.94, -0.61, 0.51, -1.20, -0.51, 1.04, -9.73, 20.06, 0.19, 0.69, 0.17, -0.08, 1.52, 95.25, -3.00, -173.87, -0.06, -0.74, -0.67, -0.02, 63, 95, 343, 336, 
24280,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 10, 33.00, 45.52, 2.50, 1.00, 0.00, 
24286,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 10, 3, 30.00, 45.52, 2.50, 1.00, 0.00, 
24294,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 10, 3, 5, 29.00, 55.53, 2.50, 1.00, 0.00, 
24304,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 10, 3, 5, 6, 30.00, 53.03, 2.50, 1.00, 0.00, 
24314,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 10, 3, 5, 6, 6, 30.00, 53.03, 2.50, 1.00, 0.00, 
24324,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 6, 6, 6, 26.00, 63.07, 2.50, 1.00, 0.00, 
24334,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 58.09, 2.50, 1.00, 0.00, 
24344,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 55.60, 2.50, 1.00, 0.00, 
24354,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 55.61, 2.50, 1.00, 0.00, 
24364,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 55.62, 2.50, 1.00, 0.00, 
24369, 103.50, -2.94, -173.87, -0.80, 0.72, -9.62, -0.29, -0.32, 0.11, -0.50, 1.04, -9.73, 22.00, -2.25, -0.06, 0.14, -0.06, 1.39, 103.50, -2.94, -173.87, -0.06, -0.78, -0.62, -0.01, 59, 103, 388, 385, 
24380,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 9, 32.00, 48.10, 2.50, 1.00, 0.00, 
24385,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 9, 3, 30.00, 48.10, 2.50, 1.00, 0.00, 
24394,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 9, 3, 5, 29.00, 55.61, 2.50, 1.00, 0.00, 
24404,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 9, 3, 5, 6, 29.00, 55.62, 2.50, 1.00, 0.00, 
24414,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 6, 5, 28.00, 58.14, 2.50, 1.00, 0.00, 
24424,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 6, 5, 6, 25.00, 65.69, 2.50, 1.00, 0.00, 
24434,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 58.21, 2.50, 1.00, 0.00, 
24444,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 58.23, 2.50, 1.00, 0.00, 
24454,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 58.25, 2.50, 1.00, 0.00, 
24464,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 55.76, 2.50, 1.00, 0.00, 
24468, 111.37, -2.87, -173.81, 0.08, 1.64, -10.67, 0.57, 0.59, -0.94, -0.49, 1.04, -9.73, 19.75, -7.00, 0.25, 0.02, -0.17, 1.45, 111.37, -2.87, -173.81, -0.06, -0.82, -0.56, -0.01, 57, 111, 401, 21, 
24479,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 9, 32.00, 48.24, 2.50, 1.00, 0.00, 
24486,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 9, 3, 29.00, 48.24, 2.50, 1.00, 0.00, 
24494,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 9, 3, 5, 29.00, 55.75, 2.50, 1.00, 0.00, 
24504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 9, 3, 5, 5, 28.00, 58.27, 2.50, 1.00, 0.00, 
24514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 5, 6, 28.00, 58.29, 2.50, 1.00, 0.00, 
24524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 6, 6, 25.00, 65.84, 2.50, 1.00, 0.00, 
24534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 60.87, 2.50, 1.00, 0.00, 
24544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 58.39, 2.50, 1.00, 0.00, 
24554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 5, 28.00, 58.41, 2.50, 1.00, 0.00, 
24564,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 58.43, 2.50, 1.00, 0.00, 
24568, 118.50, -2.75, -173.87, 1.05, 1.37, -9.27, 1.53, 0.32, 0.46, -0.47, 1.04, -9.73, 19.06, -14.38, 0.25, 0.01, -0.20, 1.44, 119.31, -2.75, -173.87, -0.06, -0.86, -0.50, -0.01, 56, 118, 409, 20, 
24579,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 9, 31.00, 50.92, 2.50, 1.00, 0.00, 
24585,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 9, 3, 29.00, 50.92, 2.50, 1.00, 0.00, 
24594,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 9, 3, 5, 28.00, 58.44, 2.50, 1.00, 0.00, 
24604,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 9, 3, 5, 5, 28.00, 58.46, 2.50, 1.00, 0.00, 
24614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 5, 6, 28.00, 58.48, 2.50, 1.00, 0.00, 
24624,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 6, 6, 25.00, 66.03, 2.50, 1.00, 0.00, 
24634,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 61.06, 2.50, 1.00, 0.00, 
24644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 58.58, 2.50, 1.00, 0.00, 
24654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 56.09, 2.50, 1.00, 0.00, 
24664,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 58.61, 2.50, 1.00, 0.00, 
24668, 126.44, -2.62, -174.00, -0.09, 2.15, -10.62, 0.35, 1.12, -0.88, -0.44, 1.02, -9.74, 16.87, -9.25, 0.19, -0.03, -0.12, 1.46, 127.25, -2.62, -173.94, -0.06, -0.89, -0.44, -0.00, 56, 126, 396, 21, 
24680,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 9, 31.00, 51.10, 2.50, 1.00, 0.00, 
24686,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 9, 3, 29.00, 51.10, 2.50, 1.00, 0.00, 
24694,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 9, 3, 5, 28.00, 58.62, 2.50, 1.00, 0.00, 
24704,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 9, 3, 5, 5, 27.00, 61.15, 2.50, 1.00, 0.00, 
24714,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 5, 6, 28.00, 58.67, 2.50, 1.00, 0.00, 
24724,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 6, 5, 24.00, 68.73, 2.50, 1.00, 0.00, 
24734,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 6, 27.00, 61.26, 2.50, 1.00, 0.00, 
24744,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 58.78, 2.50, 1.00, 0.00, 
24754,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 58.80, 2.50, 1.00, 0.00, 
24764,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 58.82, 2.50, 1.00, 0.00, 
24768, 134.37, -2.44, -174.19, 0.87, 1.39, -10.72, -0.32, 0.57, -0.95, -0.42, 0.99, -9.74, 15.88, -15.75, 0.88, 0.06, -0.15, 1.41, 135.12, -2.44, -174.19, -0.05, -0.92, -0.38, 0.00, 56, 134, 401, 29, 
24780,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 9, 32.00, 48.80, 2.50, 1.00, 0.00, 
24785,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 9, 3, 29.00, 48.80, 2.50, 1.00, 0.00, 
24794,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 9, 3, 5, 28.00, 58.82, 2.50, 1.00, 0.00, 
24804,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 9, 3, 5, 5, 28.00, 58.84, 2.50, 1.00, 0.00, 
24814,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 5, 6, 28.00, 58.86, 2.50, 1.00, 0.00, 
24824,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 6, 5, 24.00, 68.92, 2.50, 1.00, 0.00, 
24834,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 6, 27.00, 61.45, 2.50, 1.00, 0.00, 
24844,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 61.48, 2.50, 1.00, 0.00, 
24854,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 59.00, 2.50, 1.00, 0.00, 
24864, 142.25, -2.37, -174.31, -1.69, -0.27, -8.84, -1.28, -1.24, 0.90, -0.40, 0.96, -9.75, 15.88, -15.75, 0.19, 0.15, -0.15, 1.46, 142.25, -2.37, -174.31, -0.05, -0.95, -0.32, 0.00, 50, 142, 405, 35, 
24879,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 14, 36.00, 38.94, 2.50, 1.00, 0.00, 
24884,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 14, 3, 34.00, 38.94, 2.50, 1.00, 0.00, 
24890,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 14, 3, 3, 31.00, 51.43, 2.50, 1.00, 0.00, 
24896,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 14, 3, 3, 3, 29.00, 51.43, 2.50, 1.00, 0.00, 
24904,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 14, 3, 3, 3, 5, 28.00, 58.95, 2.50, 1.00, 0.00, 
24914,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 5, 19.00, 81.56, 2.50, 1.00, 0.00, 
24924,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 5, 5, 5, 21.00, 76.65, 2.50, 1.00, 0.00, 
24934,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 5, 6, 24.00, 69.21, 2.50, 1.00, 0.00, 
24944,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 6, 5, 26.00, 64.25, 2.50, 1.00, 0.00, 
24954,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 6, 27.00, 61.78, 2.50, 1.00, 0.00, 
24964,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 61.81, 2.50, 1.00, 0.00, 
24968, 150.00, -2.25, -174.44, -1.21, 0.70, -10.15, -0.82, -0.23, -0.40, -0.38, 0.93, -9.75, 10.75, -19.06, 0.19, 0.08, -0.02, 1.52, 150.81, -2.19, -174.50, -0.05, -0.97, -0.25, 0.01, 60, 150, 402, 33, 
24979,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 9, 31.00, 51.80, 2.50, 1.00, 0.00, 
24986,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 9, 4, 29.00, 51.80, 2.50, 1.00, 0.00, 
24994,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 9, 4, 4, 28.00, 59.32, 2.50, 1.00, 0.00, 
25004,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 9, 4, 4, 5, 27.00, 61.85, 2.50, 1.00, 0.00, 
25014,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 4, 4, 5, 6, 28.00, 59.37, 2.50, 1.00, 0.00, 
25024,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 5, 6, 6, 25.00, 66.92, 2.50, 1.00, 0.00, 
25035,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 5, 6, 6, 6, 27.00, 61.95, 2.50, 1.00, 0.00, 
25044,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 61.95, 2.50, 1.00, 0.00, 
25054,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 5, 28.00, 59.47, 2.50, 1.00, 0.00, 
25064,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 5, 6, 28.00, 59.49, 2.50, 1.00, 0.00, 
25068, 157.94, -2.31, -174.62, 2.72, 1.93, -9.58, 3.12, 1.01, 0.16, -0.38, 0.90, -9.75, 9.00, -20.50, 2.06, 0.15, -0.04, 1.49, 158.75, -2.25, -174.62, -0.05, -0.98, -0.18, 0.01, 56, 157, 401, 33, 
25079,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 9, 31.00, 51.98, 2.50, 1.00, 0.00, 
25085,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 9, 3, 28.00, 51.98, 2.50, 1.00, 0.00, 
25094,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 9, 3, 5, 28.00, 59.50, 2.50, 1.00, 0.00, 
25104,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 9, 3, 5, 5, 28.00, 59.52, 2.50, 1.00, 0.00, 
25114,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 5, 5, 6, 28.00, 59.54, 2.50, 1.00, 0.00, 
25124,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 5, 6, 5, 24.00, 69.60, 2.50, 1.00, 0.00, 
25134,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 6, 27.00, 62.13, 2.50, 1.00, 0.00, 
25144,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 62.16, 2.50, 1.00, 0.00, 
25154,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 59.68, 2.50, 1.00, 0.00, 
25164,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 59.70, 2.50, 1.00, 0.00, 
25168, 165.69, -2.31, -174.81, -0.50, 0.90, -8.10, -0.10, 0.02, 1.65, -0.40, 0.88, -9.75, 7.19, -16.87, 0.50, 0.03, -0.11, 1.53, 166.50, -2.31, -174.81, -0.05, -0.99, -0.12, 0.01, 56, 165, 401, 34, 
