Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
31711,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 60.30, 2.50, 1.00, 0.00, 
31721,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 60.29, 2.50, 1.00, 0.00, 
31731,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 60.28, 2.50, 1.00, 0.00, 
31741,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 60.27, 2.50, 1.00, 0.00, 
31751,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 60.26, 2.50, 1.00, 0.00, 
31761,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 57.74, 2.50, 1.00, 0.00, 
31770, 54.13, -2.44, -174.81, -0.20, 0.58, -8.76, 2.08, -1.12, 0.49, -0.43, 0.88, -9.75, 10.88, 14.06, 4.87, 0.07, -0.26, 1.86, 55.13, -2.50, -174.81, -0.04, -0.46, -0.89, -0.03, 44, 54, 404, 22, 
31798,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 57.72, 2.50, 1.00, 0.00, 
31808,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 60.21, 2.50, 1.00, 0.00, 
31818,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 57.69, 2.50, 1.00, 0.00, 
31828,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 57.67, 2.50, 1.00, 0.00, 
31838,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 60.16, 2.50, 1.00, 0.00, 
31848,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 57.64, 2.50, 1.00, 0.00, 
31858,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 57.62, 2.50, 1.00, 0.00, 
31868,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 60.11, 2.50, 1.00, 0.00, 
31872, 64.25, -2.44, -174.87, -3.41, 0.90, -10.21, -2.99, 0.02, -0.45, -0.42, 0.87, -9.75, 13.56, 14.50, 6.00, 0.04, -0.24, 1.75, 65.19, -2.50, -174.87, -0.04, -0.54, -0.84, -0.03, 50, 64, 369, 360, 
31904,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 60.10, 2.50, 1.00, 0.00, 
31914,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 60.09, 2.50, 1.00, 0.00, 
31924,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 60.08, 2.50, 1.00, 0.00, 
31934,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 60.07, 2.50, 1.00, 0.00, 
31944,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 7, 32.00, 57.55, 2.50, 1.00, 0.00, 
31954,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 57.53, 2.50, 1.00, 0.00, 
31964,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 7, 33.00, 55.00, 2.50, 1.00, 0.00, 
31970, 74.06, -2.44, -174.94, 2.49, 1.14, -8.67, 4.02, 1.59, -1.30, -0.42, 0.86, -9.75, 16.87, 13.56, 3.06, -0.06, -0.19, 1.84, 75.06, -2.50, -174.87, -0.04, -0.61, -0.79, -0.02, 45, 74, 406, 24, 
31998,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 57.48, 2.50, 1.00, 0.00, 
32008,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 7, 33.00, 54.95, 2.50, 1.00, 0.00, 
32018,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 57.43, 2.50, 1.00, 0.00, 
32028,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 6, 32.00, 57.41, 2.50, 1.00, 0.00, 
32038,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 59.90, 2.50, 1.00, 0.00, 
32048,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 7, 32.00, 57.38, 2.50, 1.00, 0.00, 
32058,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 59.87, 2.50, 1.00, 0.00, 
32068,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 59.86, 2.50, 1.00, 0.00, 
32072, 84.00, -2.50, -175.00, 1.76, -1.36, -6.95, 2.20, -2.21, 2.80, -0.44, 0.84, -9.75, 18.69, 9.19, 2.19, 0.09, -0.19, 1.82, 85.00, -2.56, -175.00, -0.05, -0.68, -0.74, -0.02, 50, 84, 364, 356, 
32101,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 59.85, 2.50, 1.00, 0.00, 
32111,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 59.84, 2.50, 1.00, 0.00, 
32121,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 59.83, 2.50, 1.00, 0.00, 
32131,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 59.82, 2.50, 1.00, 0.00, 
32141,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 59.81, 2.50, 1.00, 0.00, 
32151,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 59.80, 2.50, 1.00, 0.00, 
32161,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 7, 32.00, 57.28, 2.50, 1.00, 0.00, 
32170, 93.87, -2.50, -175.12, 0.40, 0.02, -9.40, 1.12, 0.66, -1.02, -0.44, 0.83, -9.76, 19.75, 4.50, 2.25, 0.09, -0.22, 1.76, 94.81, -2.56, -175.12, -0.05, -0.74, -0.68, -0.01, 44, 93, 415, 27, 
32198,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 59.77, 2.50, 1.00, 0.00, 
32208,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 7, 32.00, 57.25, 2.50, 1.00, 0.00, 
32218,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 57.23, 2.50, 1.00, 0.00, 
32228,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 6, 32.00, 57.21, 2.50, 1.00, 0.00, 
32238,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 57.19, 2.50, 1.00, 0.00, 
32248,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 57.17, 2.50, 1.00, 0.00, 
32258,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 7, 32.00, 57.15, 2.50, 1.00, 0.00, 
32268,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 57.13, 2.50, 1.00, 0.00, 
32272, 101.44, -2.50, -175.06, -1.17, 0.63, -10.55, -0.18, 0.96, -0.29, -0.43, 0.84, -9.76, 18.87, -0.88, 1.87, -0.03, -0.10, 0.96, 101.94, -2.50, -175.06, -0.05, -0.78, -0.63, -0.01, 51, 101, 402, 1, 
32301,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 6, 32.00, 57.11, 2.50, 1.00, 0.00, 
32311,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 59.60, 2.50, 1.00, 0.00, 
32321,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 7, 32.00, 57.08, 2.50, 1.00, 0.00, 
32331,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 7, 32.00, 57.06, 2.50, 1.00, 0.00, 
32346,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 7, 10, 36.00, 47.00, 2.50, 1.00, 0.00, 
32614, 108.87, -2.81, -174.62, -1.22, 1.13, -7.35, -0.72, 0.22, 2.39, -0.49, 0.90, -9.75, 20.19, -4.87, 1.75, -0.01, -0.07, 0.14, 109.00, -2.87, -174.62, -0.05, -0.81, -0.58, -0.01, 36, 108, 381, 376, 
32632, 109.06, -2.94, -174.56, -1.37, 1.20, -11.01, 0.45, 0.72, -0.61, -0.50, 0.92, -9.75, 20.19, -4.87, 1.75, -0.03, -0.02, 0.07, 109.06, -2.94, -174.56, -0.05, -0.81, -0.58, -0.01, 0, 109, 417, 31, 
32650, 109.12, -2.94, -174.56, -1.04, 1.93, -10.50, -0.54, 1.01, -0.75, -0.50, 0.92, -9.75, 20.87, -3.75, 0.69, 0.03, 0.01, 0.13, 109.12, -2.94, -174.56, -0.05, -0.81, -0.58, -0.01, 0, 109, 415, 28, 
32670, 109.31, -2.87, -174.62, -0.35, 1.51, -8.86, 0.13, 0.60, 0.88, -0.49, 0.90, -9.75, 20.87, -3.75, 0.69, 0.02, -0.03, 0.07, 109.31, -2.87, -174.62, -0.05, -0.81, -0.58, -0.01, 0, 109, 419, 32, 
32700,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 10, 6, 36.00, 46.94, 2.50, 1.00, 0.00, 
32710,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 10, 6, 6, 36.00, 46.88, 2.50, 1.00, 0.00, 
32720,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 10, 6, 6, 6, 35.00, 49.33, 2.50, 1.00, 0.00, 
32730,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 10, 6, 6, 6, 6, 34.00, 51.79, 2.50, 1.00, 0.00, 
32740,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 61.79, 2.50, 1.00, 0.00, 
32750,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 64.30, 2.50, 1.00, 0.00, 
32760,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 64.31, 2.50, 1.00, 0.00, 
32770,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 64.32, 2.50, 1.00, 0.00, 
32773, 109.62, -3.06, -174.62, -0.91, 2.30, -11.65, 1.54, -0.88, 0.02, -0.52, 0.90, -9.75, 21.87, -3.50, 2.69, 0.09, 0.01, 0.02, 109.62, -3.06, -174.62, -0.05, -0.82, -0.58, -0.00, 47, 109, 424, 21, 
32801,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 64.33, 2.50, 1.00, 0.00, 
32811,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 64.34, 2.50, 1.00, 0.00, 
32821,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 61.84, 2.50, 1.00, 0.00, 
32831,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 61.84, 2.50, 1.00, 0.00, 
32841,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 59.33, 2.50, 1.00, 0.00, 
32851,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 59.32, 2.50, 1.00, 0.00, 
32861,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 7, 32.00, 56.80, 2.50, 1.00, 0.00, 
32870, 109.75, -3.19, -174.62, -0.56, 0.88, -10.30, 0.00, -0.02, -0.56, -0.55, 0.90, -9.74, 22.25, -1.25, 0.50, 0.10, 0.02, 0.03, 109.81, -3.19, -174.69, -0.05, -0.82, -0.57, -0.00, 44, 109, 427, 36, 
32899,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 7, 6, 32.00, 56.78, 2.50, 1.00, 0.00, 
32909,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 6, 6, 32.00, 56.76, 2.50, 1.00, 0.00, 
32919,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 56.74, 2.50, 1.00, 0.00, 
32929,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 7, 33.00, 54.21, 2.50, 1.00, 0.00, 
32939,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 7, 7, 33.00, 54.18, 2.50, 1.00, 0.00, 
32949,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 7, 34.00, 51.64, 2.50, 1.00, 0.00, 
32959,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 49.09, 2.50, 1.00, 0.00, 
32969,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 49.04, 2.50, 1.00, 0.00, 
32974, 109.87, -3.31, -174.62, -1.03, 1.55, -11.54, 0.39, 0.41, 0.53, -0.56, 0.91, -9.74, 20.50, -2.69, 1.25, 0.01, 0.02, -0.02, 109.87, -3.31, -174.62, -0.05, -0.82, -0.57, -0.00, 54, 109, 423, 34, 
32999,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 48.99, 2.50, 1.00, 0.00, 
33009,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 6, 34.00, 51.45, 2.50, 1.00, 0.00, 
33019,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 7, 34.00, 51.41, 2.50, 1.00, 0.00, 
33029,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 51.37, 2.50, 1.00, 0.00, 
33039,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 7, 34.00, 51.33, 2.50, 1.00, 0.00, 
33049,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 6, 33.00, 53.80, 2.50, 1.00, 0.00, 
33059,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 7, 34.00, 51.26, 2.50, 1.00, 0.00, 
33069,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 8, 35.00, 48.71, 2.50, 1.00, 0.00, 
33073, 109.94, -3.37, -174.75, -0.39, 3.02, -14.00, 0.18, 2.12, -4.25, -0.58, 0.87, -9.75, 16.37, -2.00, 1.19, 0.20, -0.04, 0.03, 110.00, -3.37, -174.81, -0.05, -0.82, -0.57, -0.00, 55, 109, 427, 28, 
33102,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 8, 7, 35.00, 48.66, 2.50, 1.00, 0.00, 
33112,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 8, 7, 6, 34.00, 51.12, 2.50, 1.00, 0.00, 
33122,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 8, 7, 6, 7, 35.00, 48.57, 2.50, 1.00, 0.00, 
33132,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 8, 7, 6, 7, 7, 35.00, 48.52, 2.50, 1.00, 0.00, 
33142,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 7, 34.00, 50.98, 2.50, 1.00, 0.00, 
33152,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 7, 34.00, 50.94, 2.50, 1.00, 0.00, 
33162,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 48.39, 2.50, 1.00, 0.00, 
33170, 110.00, -3.44, -174.69, -0.33, 0.98, -10.19, 0.25, 0.09, -0.44, -0.59, 0.89, -9.74, 15.75, -4.50, -0.19, -0.09, -0.03, -0.02, 110.00, -3.44, -174.69, -0.05, -0.82, -0.57, -0.00, 48, 110, 419, 25, 
33198,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 48.34, 2.50, 1.00, 0.00, 
